id;date;mode;from_alamat;from_kelurahan;from_kecamatan;from_latlng;to_alamat;to_kelurahan;to_kecamatan;to_latlng;distance;amount_delivery;amount_merchant;transaction_amount_total;customer_id;customer_gender;customer_birthdate;driver_id;driver_gender;driver_birthdate;kendaraan_jenis;kendaraan_merk;merchant_id;merchant_name;merchant_category
1544;2018/12/22 12:24 s/d 2018/12/22 11:34;SHOP;Alfamart Pontianak Mall, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0301863,109,3356331;Gg. Mufakat,  Bansir Laut;SUNGAI BANGKONG;PONTIANAK KOTA;-0,061559252,109,3409325;5.54;7000;68000;75000;55;L;2004-04-22T00:00:00;103;P;1994-11-21T00:00:00;MOTOR;BMW;421;Alfamart Pontianak Mall;TOKO/SWALAYAN
1365;2018/12/22 11:34 s/d 2018/12/22 10:46;FOOD;Pak Kumis, Jl. Husin Hanzah No.2A, Pal Lima, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78114, Indonesia;DARAT SEKIP;PONTIANAK KOTA;-0,031872,109,293303;Jalan Bardan Nadi,  Tengah;BATU LAYANG;PONTIANAK UTARA;-0,022222823,109,3408433;7.39;10000;28500;38500;22;P;2001-10-10T00:00:00;103;P;1994-11-21T00:00:00;MOTOR;BMW;264;Pak Kumis;WARUNG MAKAN
1331;2018/12/22 10:46 s/d 2018/12/22 10:20;FOOD;MEDAN KERANG X HORE CRAB, Jl. Karimata No.62, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia;SUNGAI JAWI;PONTIANAK KOTA;-0,0305041,109,3264237;Jl. Meranti No.33,  Darat Sekip;BATU LAYANG;PONTIANAK UTARA;-0,029267152,109,3319741;2.63;2000;64500;66500;40;P;1997-03-22T00:00:00;93;L;1984-12-26T00:00:00;MOTOR;TVS;52;MEDAN KERANG X HORE CRAB;RESTAURANT
1564;2018/12/22 10:20 s/d 2018/12/22 10:11;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582,109,361511;;SIANTAN HILIR;PONTIANAK UTARA;-0,0000600131,109,3486089;3.72;4000;31000;35000;49;L;1999-12-09T00:00:00;91;L;1995-12-24T00:00:00;MOTOR;Honda;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
1648;2018/12/22 10:11 s/d 2018/12/22 09:29;BIKE;Gg. Harapan Jaya No.13,  Sungai Bangkong;MARIANA;PONTIANAK KOTA;-0,03327324,109,3203569;Gang Usman Gani No.71,  Dalam;SUNGAI BELIUNG;PONTIANAK BARAT;-0,027139832,109,3081336;3.52;1500;0;1500;55;L;2004-04-22T00:00:00;106;P;1999-02-17T00:00:00;MOTOR;TVS;;;
1308;2018/12/22 09:29 s/d 2018/12/22 09:26;FOOD;Teako House, Jl. Putri Dara Nante No.38, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;SUNGAI JAWI;PONTIANAK KOTA;-0,03378,109,327703;Batu Layang,  North Pontianak;SIANTAN HULU;PONTIANAK UTARA;0.024654922462808,109,3033427;9.04;12000;94500;106500;41;P;2000-08-25T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;55;Teako House;CAFE
1488;2018/12/22 09:26 s/d 2018/12/22 09:26;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582,109,361511;Jl. Perdamaian,  Ari karya indah 4;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,072060612,109,302472;11.64;16000;33500;49500;35;P;1979-03-15T00:00:00;85;L;1984-01-06T00:00:00;MOTOR;Suzuki;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
1492;2018/12/22 09:26 s/d 2018/12/22 09:13;SHOP;Alfamart Imam Bonjol, Jl Imam Bonjol;BANSIR LAUT;PONTIANAK TENGGARA;-0,0399714,109,3450443;Gg. Selat Baru II No.10a,  Siantan Tengah;DARAT SEKIP;PONTIANAK KOTA;-0,021390591,109,3489204;4.11;5000;86500;91500;32;P;1987-06-26T00:00:00;78;L;1999-11-13T00:00:00;MOTOR;Yamaha;424;Alfamart Imam Bonjol;TOKO/SWALAYAN
2077;2018/12/22 09:13 s/d 2018/12/22 08:53;CAR;JL. Pak Kasih Gang Merak III,  Blok B/1;PAL LIMA;PONTIANAK BARAT;-0,019459365,109,3351077;Gg. Danau Indah No.1,  Sungai Bangkong;AKCAYA;PONTIANAK SELATAN;-0,048607173,109,3118626;6.15;10800;0;10800;38;L;1975-04-11T00:00:00;95;L;1994-09-12T00:00:00;MOBIL;Honda;;;
1314;2018/12/22 08:53 s/d 2018/12/22 08:47;FOOD;Neo Shabu-Shabu Steak & Shake, Johar, Jl. Johar No.90e, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,02861,109,329253;Jl. Merdeka Barat No.669,  Mariana;SIANTAN HILIR;PONTIANAK UTARA;-0,020924059,109,3293814;2.85;3000;61000;64000;42;P;1998-02-20T00:00:00;86;L;1995-01-12T00:00:00;MOTOR;Honda;93;Neo Shabu-Shabu Steak & Shake, Johar;RESTAURANT
1262;2018/12/22 08:47 s/d 2018/12/22 08:40;FOOD;Guulak, Jl. Veteran No.4, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,0438829,109,3436378;Kakap River,  Kubu Raya Regency;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,094946264,109,3007993;9.41;13000;75000;88000;6;P;1986-02-07T00:00:00;91;L;1995-12-24T00:00:00;MOTOR;Honda;361;Guulak;CAFE
1509;2018/12/22 08:40 s/d 2018/12/22 08:37;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582,109,361511;Unnamed Road,  Mega Tim.;SIANTAN TENGAH;PONTIANAK UTARA;0.010908533526398,109,3751286;4.64;5000;86000;91000;58;L;1998-07-05T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
1309;2018/12/22 08:37 s/d 2018/12/22 08:22;FOOD;Brewings Coffee, Jl. Putri Dara Nante (Ruko Dwiky Mobil), Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;MARIANA;PONTIANAK KOTA;-0,0347899,109,3282622;Unnamed Road,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,070745517,109,2835183;8.38;11000;69000;80000;13;L;1989-03-16T00:00:00;75;L;1985-12-28T00:00:00;MOTOR;TVS;416;Brewings Coffee;CAFE
1555;2018/12/22 08:22 s/d 2018/12/22 08:22;SHOP;Alfamart Imam Bonjol, Jl Imam Bonjol;BANSIR LAUT;PONTIANAK TENGGARA;-0,0399714,109,3450443;Jl. Khatulistiwa,  Siantan Hilir;SIANTAN HILIR;PONTIANAK UTARA;-0,014206314,109,334873;5.08;6000;47000;53000;30;L;1992-01-14T00:00:00;80;L;1987-03-29T00:00:00;MOTOR;TVS;424;Alfamart Imam Bonjol;TOKO/SWALAYAN
1485;2018/12/22 08:22 s/d 2018/12/22 07:43;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539,109,3314114;Gg. Kemakmuran 7 No.39,  Sungai Jawi;PAL LIMA;PONTIANAK BARAT;-0,033253441,109,3118755;4.17;5000;56000;61000;73;L;1992-02-01T00:00:00;79;L;1987-08-18T00:00:00;MOTOR;BMW;420;Indomaret teuku umar;TOKO/SWALAYAN
1355;2018/12/22 07:43 s/d 2018/12/22 07:39;FOOD;What's Up Cafe, Jl. Zainuddin No.18, Tengah, Pontianak Kota, Kota Pontianak, Kalimantan Barat;DARAT SEKIP;PONTIANAK KOTA;-6,3653643,106,8337117;Gg. Morodadi 3A No.a4,  Sungai Bangkong;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,05144717,109,3118281;755.97;1000;80500;81500;29;L;1987-04-26T00:00:00;106;P;1999-02-17T00:00:00;MOTOR;TVS;335;What's Up Cafe;CAFE
2068;2018/12/22 07:39 s/d 2018/12/22 07:20;CAR;Gang Manunggal XVIII,  Sul Ambawang Kuala;TANJUNG HILIR;PONTIANAK TIMUR;-0,028537348,109,3896309;Jl. Nyi Ageng Serang No.22,  Tj. Hulu;PARIT MAYOR;PONTIANAK TIMUR;-0,031369963,109,3684163;4.38;7200;0;7200;2;L;1996-09-23T00:00:00;107;P;1992-01-09T00:00:00;MOBIL;Volvo;;;
2064;2018/12/22 07:20 s/d 2018/12/22 07:14;CAR;Kakap River,  Kubu Raya Regency;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,09028815,109,2842689;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,070670975,109,2709479;4.64;8400;0;8400;45;P;1984-01-08T00:00:00;107;P;1992-01-09T00:00:00;MOBIL;Volvo;;;
1352;2018/12/22 07:14 s/d 2018/12/22 06:43;FOOD;Waroeng Murni Sari, Jl. Beringin, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0326961,109,3320503;Gang Ampera 1 No.3,  Sungai Bangkong;BANSIR DARAT;PONTIANAK TENGGARA;-0,055675919,109,2997887;6.4;8000;52500;60500;43;L;2003-06-11T00:00:00;77;L;1976-07-26T00:00:00;MOTOR;BMW;54;Waroeng Murni Sari;WARUNG MAKAN
1224;2018/12/22 06:43 s/d 2018/12/22 06:41;FOOD;Mimi Momo Story, Jl. Sungai Raya Dalam, Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78117, Indonesia;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,0778008,109,3560665;No.22,  Sel.;SUNGAI JAWI;PONTIANAK KOTA;-0,021970526,109,3435012;8.36;11000;60000;71000;63;P;1994-05-03T00:00:00;90;L;1997-03-24T00:00:00;MOTOR;Yamaha;44;Mimi Momo Story;CAFE
1363;2018/12/22 06:41 s/d 2018/12/21 22:22;FOOD;warong pak ngah, Jl. Komyos Sudarso No.27, Sungai Jawi Luar, Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,0113042,109,3235641;Jl. Raya Kalimas Hulu,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,073673021,109,2765829;10.68;15000;36000;51000;64;P;1997-12-24T00:00:00;78;L;1999-11-13T00:00:00;MOTOR;Yamaha;391;warong pak ngah;WARUNG MAKAN
2045;2018/12/21 22:22 s/d 2018/12/21 20:40;CAR;Jl. Komyos Sudarso Gg. Saga No.9,  Sungai Jawi Luar;SIANTAN HULU;PONTIANAK UTARA;-0,015852484,109,3294546;Jl. Katamso No.18,  Benua Melayu Darat;PARIT TOKAYA;PONTIANAK SELATAN;-0,039888457,109,3374874;4.82;8400;0;8400;8;L;1987-08-02T00:00:00;107;P;1992-01-09T00:00:00;MOBIL;Volvo;;;
1752;2018/12/21 20:40 s/d 2018/12/21 20:22;BIKE;Jl. Karya,  Pal IX;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,04377387,109,2852332;Jl. Ismail Marzuki No.26,  Benua Melayu Darat;PARIT MAYOR;PONTIANAK TIMUR;-0,031805467,109,3390056;8.13;4000;0;4000;14;L;1995-03-01T00:00:00;90;L;1997-03-24T00:00:00;MOTOR;Yamaha;;;
1969;2018/12/21 20:22 s/d 2018/12/21 18:50;CAR;Jl. Martalaya,  Sul Ambawang Kuala;TANJUNG HULU;PONTIANAK TIMUR;-0,026394794,109,3914425;Jl. Berkat Usaha,  Sungai Rengas;SUNGAI BELIUNG;PONTIANAK BARAT;-0,030869081,109,2683511;15.7;31200;0;31200;60;P;1999-11-09T00:00:00;109;P;1988-05-02T00:00:00;MOBIL;Honda;;;
1572;2018/12/21 18:50 s/d 2018/12/21 15:37;BIKE;arikarya indah IV,  Jl. Perdamaian;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,0728731,109,3070184;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,057733965,109,27648;5.79;2500;0;2500;29;L;1987-04-26T00:00:00;104;P;1979-10-19T00:00:00;MOTOR;BMW;;;
2023;2018/12/21 15:37 s/d 2018/12/21 06:26;CAR;Jl. Akcaya II No.12,  Akcaya;SAIGON;PONTIANAK TIMUR;-0,044523626,109,334707;Unnamed Road,  Parit Tokaya;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,073447054,109,3230485;5.47;9600;0;9600;8;L;1987-08-02T00:00:00;99;L;1982-12-20T00:00:00;MOBIL;BMW;;;
1589;2018/12/21 06:26 s/d 2018/12/20 20:42;BIKE;Gg. Sederhana 1 No.17,  Kota Baru;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,060418875,109,3098937;Gg. Assalam No.12,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,061746156,109,3127356;2.35;500;0;500;73;L;1992-02-01T00:00:00;88;L;1983-11-23T00:00:00;MOTOR;Kawasaki;;;
1259;2018/12/20 20:42 s/d 2018/12/20 18:27;FOOD;TOSS Cafe, Jl. Ir. H. Juanda No.76, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;DARAT SEKIP;PONTIANAK KOTA;-0,0266853,109,3395616;Jl. Jenderal Ahmad Yani No.1,  Bangka Belitung Laut;SAIGON;PONTIANAK TIMUR;-0,068937782,109,3613629;7.29;9000;77500;86500;24;L;1985-03-28T00:00:00;104;P;1979-10-19T00:00:00;MOTOR;BMW;19;TOSS Cafe;CAFE
1948;2018/12/20 18:27 s/d 2018/12/20 16:51;CAR;Gg. Sepakat 8 No.a2,  Sungai Jawi;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,031177461,109,3077053;JL. 28 Oktober,  Siantan Hulu;SIANTAN HULU;PONTIANAK UTARA;-0,005997866,109,3632278;8.78;16800;0;16800;57;P;1982-11-11T00:00:00;95;L;1994-09-12T00:00:00;MOBIL;Honda;;;
1460;2018/12/20 16:51 s/d 2018/12/20 09:30;SHOP;Indomaret Siantan Hilir, Jl Gusti Situt Mahmud;SIANTAN HILIR;PONTIANAK UTARA;-0,013708,109,336138;Jl. Nusa Indah 2 No.22,  RT.04;BATU LAYANG;PONTIANAK UTARA;-0,024728132,109,3404252;3.31;3000;61500;64500;12;L;2002-12-27T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;425;Indomaret Siantan Hilir;TOKO/SWALAYAN
1842;2018/12/20 09:30 s/d 2018/12/19 22:28;BIKE;Jl. Srikaya No.45,  Sungai Jawi Luar;SUNGAI BELIUNG;PONTIANAK BARAT;-0,013710446,109,3238929;Gang Lestari No.34,  Sungai Beliung;PAL LIMA;PONTIANAK BARAT;-0,01366975,109,3073063;3.84;1500;0;1500;14;L;1995-03-01T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;;;
1734;2018/12/19 22:28 s/d 2018/12/19 14:28;BIKE;Gg. Dharma Putra 15 No.7,  Siantan Hilir;TANJUNG HILIR;PONTIANAK TIMUR;-0,005077124,109,3435328;Jl. Sultan Abdurrahman No.38b,  Akcaya;SUNGAI BANGKONG;PONTIANAK KOTA;-0,036283314,109,3314189;5.72;2500;0;2500;27;P;1974-04-18T00:00:00;83;L;1975-11-17T00:00:00;MOTOR;Honda;;;
1780;2018/12/19 14:28 s/d 2018/12/19 13:40;BIKE;Gg. Majapahit 1 No.32,  Sungai Beliung;SUNGAI BELIUNG;PONTIANAK BARAT;-0,007301449,109,3037499;Gg. Dharma Putra 15 No.7,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;-0,004900059,109,3440374;6.49;3000;0;3000;58;L;1998-07-05T00:00:00;88;L;1983-11-23T00:00:00;MOTOR;Kawasaki;;;
1423;2018/12/19 13:40 s/d 2018/12/19 07:56;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582,109,361511;Gg. Ganda Dewata No.32,  Sungai Jawi;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,029128376,109,2994185;9.27;12000;96000;108000;29;L;1987-04-26T00:00:00;93;L;1984-12-26T00:00:00;MOTOR;TVS;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
1989;2018/12/19 07:56 s/d 2018/12/18 17:57;CAR;G.Nurhidayat, ;DARAT SEKIP;PONTIANAK KOTA;-0,067650977,109,3250284;Gg. Kenanga 2,  Siantan Hilir;DARAT SEKIP;PONTIANAK KOTA;0.0088137130527591,109,3393442;10.65;20400;0;20400;52;P;1988-01-21T00:00:00;98;L;1981-08-19T00:00:00;MOBIL;Audi;;;
1173;2018/12/18 17:57 s/d 2018/12/18 14:53;FOOD;Crepe Signature, Jl. H. Agus Salim No.78, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;KOTA BARU;PONTIANAK SELATAN;-0,0286145,109,3409562;Jl. Dharma Putra No.20,  Siantan Hilir;BATU LAYANG;PONTIANAK UTARA;-0,000952544,109,3413126;5.08;6000;77500;83500;26;P;1999-05-30T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;281;Crepe Signature;CAFE
1973;2018/12/18 14:53 s/d 2018/12/18 07:39;CAR;Gg. Kemakmuran 7 No.90,  Sungai Jawi;TENGAH;PONTIANAK KOTA;-0,032388936,109,3100564;Gg. Arya No.Jl. Tj. Raya 2 No.11,  Saigon;TANJUNG HULU;PONTIANAK TIMUR;-0,037526238,109,3640341;8.03;15600;0;15600;61;L;1988-05-03T00:00:00;108;P;1991-12-21T00:00:00;MOBIL;Toyota;;;
1681;2018/12/18 07:39 s/d 2018/12/17 12:47;BIKE;Gg. Merpati,  Siantan Hilir;SIANTAN HILIR;PONTIANAK UTARA;0.028327009398271,109,3282605;Jl. Raya Sungai Kakap No.73,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,057279111,109,2677022;13.66;7000;0;7000;38;L;1975-04-11T00:00:00;101;P;1986-02-04T00:00:00;MOTOR;Honda;;;
1273;2018/12/17 12:47 s/d 2018/12/16 22:33;FOOD;A Ngow Juice, Jl. Setia Budi 1, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;AKCAYA;PONTIANAK SELATAN;-0,0313218,109,344718;Jalan Purnama II no. 1-2,  Kelurahan Parit Tokaya;KOTA BARU;PONTIANAK SELATAN;-0,058958655,109,3234945;5.87;7000;81000;88000;42;P;1998-02-20T00:00:00;92;L;1977-03-04T00:00:00;MOTOR;Yamaha;250;A Ngow Juice;JAJANAN
1594;2018/12/16 22:33 s/d 2018/12/16 19:17;BIKE;Gg. Martapura II No.100,  Benua Melayu Laut;MARIANA;PONTIANAK KOTA;-0,037445429,109,3502006;Tlk.,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;-0,008058168,109,3361789;5.62;2500;0;2500;49;L;1999-12-09T00:00:00;82;L;1993-06-10T00:00:00;MOTOR;Suzuki;;;
1417;2018/12/16 19:17 s/d 2018/12/16 17:42;SHOP;Alfamart Tabrani Ahmad, Jl Tabrani Ahmad;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,0209993,109,2978401;Gg. Jelutung 3 No.62,  Tj. Hulu;BANJAR SERASAN;PONTIANAK TIMUR;-0,035050685,109,368187;9.98;13000;89500;102500;14;L;1995-03-01T00:00:00;106;P;1999-02-17T00:00:00;MOTOR;TVS;422;Alfamart Tabrani Ahmad;TOKO/SWALAYAN
1951;2018/12/16 17:42 s/d 2018/12/15 22:21;CAR;Jl. Raya Kalimas Hulu,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,075721297,109,2798348;Unnamed Road,  Kalimantan Barat 78114;BANSIR LAUT;PONTIANAK TENGGARA;-0,031435571,109,2746828;6.96;13200;0;13200;30;L;1992-01-14T00:00:00;96;L;1995-05-26T00:00:00;MOBIL;KIA;;;
1206;2018/12/15 22:21 s/d 2018/12/15 19:28;FOOD;What's Up Cafe, Jl. Zainuddin No.18, Tengah, Pontianak Kota, Kota Pontianak, Kalimantan Barat;DARAT SEKIP;PONTIANAK KOTA;-6,3653643,106,8337117;Jl. Selat Panjang,  Siantan Hulu;SIANTAN HILIR;PONTIANAK UTARA;-0,017335888,109,376318;762.13;1000;88000;89000;19;L;2004-01-23T00:00:00;102;P;1993-04-23T00:00:00;MOTOR;Kawasaki;335;What's Up Cafe;CAFE
1171;2018/12/15 19:28 s/d 2018/12/15 13:18;FOOD;warong pak ngah, Jl. Komyos Sudarso No.27, Sungai Jawi Luar, Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,0113042,109,3235641;Gg. Wonodadi I No.25,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,057280907,109,3196576;7.13;9000;29500;38500;41;P;2000-08-25T00:00:00;94;L;1981-09-21T00:00:00;MOTOR;BMW;391;warong pak ngah;WARUNG MAKAN
2032;2018/12/15 13:18 s/d 2018/12/15 10:22;CAR;Gang Hasyim No.22,  Sungai Jawi;BANSIR LAUT;PONTIANAK TENGGARA;-0,028607819,109,300574;Unnamed Road,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,071307159,109,2854912;7.04;13200;0;13200;13;L;1989-03-16T00:00:00;109;P;1988-05-02T00:00:00;MOBIL;Honda;;;
1911;2018/12/15 10:22 s/d 2018/12/15 09:35;CAR;Jl. Jalur 5,  Sungai Beliung;SUNGAI BANGKONG;PONTIANAK KOTA;-0,002120255,109,297183;Gg. Dharma Putra 15 No.7,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;-0,006125781,109,3438514;7.21;13200;0;13200;48;L;2005-10-29T00:00:00;107;P;1992-01-09T00:00:00;MOBIL;Volvo;;;
1953;2018/12/15 09:35 s/d 2018/12/14 09:37;CAR;Gg. Sumber Harapan No.168,  Kota Baru;SUNGAI JAWI;PONTIANAK KOTA;-0,058341653,109,313117;Jalan Bina Jaya No.7,  Kota Baru;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,063288469,109,309597;2.68;3600;0;3600;6;P;1986-02-07T00:00:00;109;P;1988-05-02T00:00:00;MOBIL;Honda;;;
1578;2018/12/14 09:37 s/d 2018/12/14 09:15;BIKE;Pelabuhan KPLP,  Jl. KPLP;BATU LAYANG;PONTIANAK UTARA;-0,003595778,109,3189917;Jl. Tj. Raya II No.1,  Saigon;SAIGON;PONTIANAK TIMUR;-0,042635359,109,3634116;8.58;4000;0;4000;53;P;1987-07-18T00:00:00;78;L;1999-11-13T00:00:00;MOTOR;Yamaha;;;
1138;2018/12/14 09:15 s/d 2018/12/13 20:15;FOOD;Bolubi Pontianak, Jl. Putri Candramidi No.67b, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia;TENGAH;PONTIANAK KOTA;-0,0331226,109,3233003;Batu Layang,  North Pontianak;PAL LIMA;PONTIANAK BARAT;0.0047144373319469,109,2941265;7.31;9000;91000;100000;53;P;1987-07-18T00:00:00;88;L;1983-11-23T00:00:00;MOTOR;Kawasaki;341;Bolubi Pontianak;CAFE
1470;2018/12/13 20:15 s/d 2018/12/13 17:21;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539,109,3314114;Jl. Lapan,  Siantan Hulu;SIANTAN HILIR;PONTIANAK UTARA;-0,004291861,109,3667988;7.04;9000;65000;74000;5;L;2001-04-20T00:00:00;102;P;1993-04-23T00:00:00;MOTOR;Kawasaki;420;Indomaret teuku umar;TOKO/SWALAYAN
1769;2018/12/13 17:21 s/d 2018/12/13 16:58;BIKE;Gg. Bukit Seribu No.36,  Sungai Jawi;SUNGAI BANGKONG;PONTIANAK KOTA;-0,021014903,109,3204526;Jl. Bukit Barisan No.17,  Sungai Jawi;BATU LAYANG;PONTIANAK UTARA;-0,020884183,109,3212699;2.09;500;0;500;13;L;1989-03-16T00:00:00;90;L;1997-03-24T00:00:00;MOTOR;Yamaha;;;
1759;2018/12/13 16:58 s/d 2018/12/13 12:12;BIKE;Gang Persada 4 No.3,  Siantan Tengah;SIANTAN HULU;PONTIANAK UTARA;-0,009251729,109,3464677;Jl. Raya Sungai Kakap,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,062426051,109,2607538;13.22;6500;0;6500;15;P;1987-09-09T00:00:00;81;L;1991-09-08T00:00:00;MOTOR;BMW;;;
1680;2018/12/13 12:12 s/d 2018/12/13 09:13;BIKE;Jl. Raya Sungai Kakap No.99,  Pal IX;SUNGAI BANGKONG;PONTIANAK KOTA;-0,057541694,109,272631;Gang Cahaya Purnama,  Kota Baru;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,070526319,109,3141177;6.83;3000;0;3000;58;L;1998-07-05T00:00:00;88;L;1983-11-23T00:00:00;MOTOR;Kawasaki;;;
1405;2018/12/13 09:13 s/d 2018/12/12 19:24;SHOP;Indomaret Siantan Hilir, Jl Gusti Situt Mahmud;SIANTAN HILIR;PONTIANAK UTARA;-0,013708,109,336138;Ambawang River,  Kubu Raya Regency;DALAM BUGIS;PONTIANAK TIMUR;0.010296363729845,109,4042536;10.03;14000;100000;114000;59;P;1985-10-26T00:00:00;88;L;1983-11-23T00:00:00;MOTOR;Kawasaki;425;Indomaret Siantan Hilir;TOKO/SWALAYAN
1933;2018/12/12 19:24 s/d 2018/12/12 18:43;CAR;Gg. Sumber Agung 2,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,060349067,109,316401;Jalan Komplek Saigon Indah Lestari No.64,  Durian;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,037080133,109,3763161;9.15;18000;0;18000;15;P;1987-09-09T00:00:00;95;L;1994-09-12T00:00:00;MOBIL;Honda;;;
1853;2018/12/12 18:43 s/d 2018/12/12 18:20;BIKE;Jl. Tani,  Saigon;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,037485005,109,3685024;Gg. Pandawa,  Pal IX;SUNGAI JAWI;PONTIANAK KOTA;-0,067864709,109,3045342;9.87;5000;0;5000;51;L;1991-07-05T00:00:00;105;P;1989-03-18T00:00:00;MOTOR;Kawasaki;;;
2005;2018/12/12 18:20 s/d 2018/12/12 12:31;CAR;Jalan Ramin 8 No.60,  Tj. Hulu;TANJUNG HILIR;PONTIANAK TIMUR;-0,029867169,109,3712115;Unnamed Road,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,070867704,109,2640945;14.75;30000;0;30000;64;P;1997-12-24T00:00:00;107;P;1992-01-09T00:00:00;MOBIL;Volvo;;;
2037;2018/12/12 12:31 s/d 2018/12/12 07:52;CAR;JL. Kyai Haji Hasyim Ashari,  No. 3;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,025369141,109,3274973;Jl. Kurnia No.42,  Kota Baru;BANSIR LAUT;PONTIANAK TENGGARA;-0,062189745,109,307752;6.65;12000;0;12000;38;L;1975-04-11T00:00:00;108;P;1991-12-21T00:00:00;MOBIL;Toyota;;;
