id;date_order;date_finished;mode;from_alamat;from_kelurahan;from_kecamatan;from_lat;from_lng;to_alamat;to_kelurahan;to_kecamatan;to_lat;to_lng;distance;amount_delivery;amount_merchant;transaction_amount_total;customer_id;customer_name;customer_gender;customer_birthdate;driver_id;driver_name;driver_gender;driver_birthdate;kendaraan_jenis;kendaraan_merk;merchant_id;merchant_name;merchant_category
1457;04/12/2018 15.59;04/12/2018 18.27;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539;109,3314114;Gg. HM Suwignyo I No.35,  Sungai Bangkong;DARAT SEKIP;PONTIANAK KOTA;-0,032103111;109,3172264;3,58;4000;75500;79500;55;Ajimin Aditya Pangestu;L;22/04/2004;89;Dirja Mansur;L;02/12/1987;MOTOR;Suzuki;420;Indomaret teuku umar;TOKO/SWALAYAN
1450;04/12/2018 09.19;04/12/2018 13.58;SHOP;Alfamart Imam Bonjol, Jl Imam Bonjol;BANSIR LAUT;PONTIANAK TENGGARA;-0,0399714;109,3450443;Jl. Ujung Pandang No.21,  Sungai Jawi;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,030707877;109,302054;6,89;9000;72000;81000;64;Keisha Natalia Nurdiyanti;P;24/12/1997;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;424;Alfamart Imam Bonjol;TOKO/SWALAYAN
1910;03/12/2018 18.28;03/12/2018 23.20;CAR;Gang Karya Bhakti II No.89,  Tj. Hulu;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,028199366;109,3718272;Gang Sambe No.8,  Sungai Bangkong;SUNGAI BANGKONG;PONTIANAK KOTA;-0,051456416;109,3145002;8,88;16800;0;16800;11;Anita Mardhiyah;P;13/03/2002;99;Joko Situmorang;L;20/12/1982;MOBIL;BMW;;;
1452;03/12/2018 09.39;03/12/2018 13.34;SHOP;Indomaret teuku umar, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0326539;109,3314114;Jl. Petani,  Sungai Jawi;PARIT TOKAYA;PONTIANAK SELATAN;-0,045943805;109,301983;5,59;7000;54000;61000;65;Wisnu Mandala;L;28/07/2001;90;Rusman Situmorang;L;24/03/1997;MOTOR;Yamaha;420;Indomaret teuku umar;TOKO/SWALAYAN
1573;03/12/2018 09.35;03/12/2018 17.27;BIKE;Jl. Dr. Sutomo Gg. Sarikaton,  komplek raden sukrisno residen No. 12 Barat;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,046271823;109,3135317;JL. Tekam,  Gang Jelutung Dalam Perum 3 Tj Hulu;SAIGON;PONTIANAK TIMUR;-0,035639298;109,3705685;8,45;4000;0;4000;34;Darijan Kadir Waluyo;L;07/07/2005;86;Daliono Firgantoro;L;01/12/1995;MOTOR;Honda;;;
1412;03/12/2018 09.35;03/12/2018 10.20;SHOP;Indomaret Komyos Sudarso, Jl Komyos Sudarso;SUNGAI BELIUNG;PONTIANAK BARAT;-0,005413;109,304494;Gg. Sanubari II,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,01372798;109,3024052;2,95;3000;72000;75000;50;Faizah Widiastuti;P;08/04/1995;92;Danu Januar;L;03/04/1977;MOTOR;Yamaha;419;Indomaret Komyos Sudarso;TOKO/SWALAYAN
1661;03/12/2018 06.30;03/12/2018 10.17;BIKE;Gg. Trisakti,  Siantan Hulu;SIANTAN TENGAH;PONTIANAK UTARA;-0,008568074;109,3667999;Gang Mulyo,  Kapur;BANJAR SERASAN;PONTIANAK TIMUR;-0,056657443;109,3858606;7,75;3500;0;3500;20;Victoria Winarsih;P;17/03/1993;83;Gaiman Hidayat S.Kom;L;17/11/1975;MOTOR;Honda;;;
1895;03/12/2018 06.13;03/12/2018 12.33;CAR;Jalan Tanjung Raya I Gang Dasa Darma,  Tj. Hilir;SAIGON;PONTIANAK TIMUR;-0,029670973;109,3564066;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,061516248;109,283298;10,87;21600;0;21600;45;Nabila Icha Lestari;P;01/08/1984;98;Imam Abyasa Maheswara;L;19/08/1981;MOBIL;Audi;;;
1668;02/12/2018 12.41;02/12/2018 15.08;BIKE;Jalan Tanjung Raya I Gang Dasa Darma,  Dalam Bugis;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,030677337;109,3547041;Gg. Makmur,  Siantan Tengah;BATU LAYANG;PONTIANAK UTARA;-0,003564669;109,3466678;5,14;2500;0;2500;45;Nabila Icha Lestari;P;01/08/1984;101;Kartika Winarsih S.Ked;P;02/04/1986;MOTOR;Honda;;;
2024;02/12/2018 12.10;02/12/2018 14.58;CAR;Gang Sudiharjo II No.6,  Sungai Jawi;MARIANA;PONTIANAK KOTA;-0,032141264;109,3152356;Jl. Madura No.10,  Akcaya;PARIT TOKAYA;PONTIANAK SELATAN;-0,047047786;109,3223875;3,84;6000;0;6000;34;Darijan Kadir Waluyo;L;07/07/2005;107;Gasti Nadia Pratiwi S.Gz;P;01/09/1992;MOBIL;Volvo;;;
1942;02/12/2018 08.48;02/12/2018 11.30;CAR;Gg. Martapura II No.100,  Benua Melayu Laut;TANJUNG HILIR;PONTIANAK TIMUR;-0,036838433;109,3506774;Jl. Budi Utomo No.21,  Siantan Hulu;TANJUNG HULU;PONTIANAK TIMUR;0.0037478556388366;109,3622386;6,69;12000;0;12000;34;Darijan Kadir Waluyo;L;07/07/2005;108;Ana Maimunah Pertiwi S.H.;P;21/12/1991;MOBIL;Toyota;;;
1804;01/12/2018 21.28;02/12/2018 01.04;BIKE;Kakap River,  Kubu Raya Regency;BANSIR DARAT;PONTIANAK TENGGARA;-0,09425988;109,3162797;Jl. Husein Hamzah No.9,  Sungai Jawi Dalam;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,023252043;109,3072578;9,96;5000;0;5000;53;Nova Hasanah;P;18/07/1987;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;;;
1240;01/12/2018 18.52;01/12/2018 21.29;FOOD;Mato Pontianak, Jl. Putri Candramidi No.21a, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia;DARAT SEKIP;PONTIANAK KOTA;-0,0384471;"109.3272303 																															-0.03844709999999999";Jl. KH Wachid Hasyim,  Durian;TANJUNG HULU;PONTIANAK TIMUR;-0,03602661;109,3732182;7,12;9000;55000;64000;5;Banawi Hidayat;L;20/04/2001;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;48;Mato Pontianak;CAFE
1894;01/12/2018 16.19;01/12/2018 18.26;CAR;Jl. Karya,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,052918459;109,2854075;Gang Cahaya Purnama,  Kota Baru;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,071363856;109,3143575;5,82;10800;0;10800;64;Keisha Natalia Nurdiyanti;P;24/12/1997;98;Imam Abyasa Maheswara;L;19/08/1981;MOBIL;Audi;;;
1880;01/12/2018 13.25;01/12/2018 14.33;BIKE;Jalan Sungai Selamat Dalam,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;-0,001295586;109,3354298;Jl. Ampera No.1,  Sungai Jawi;BANSIR DARAT;PONTIANAK TENGGARA;-0,044110941;109,2940205;8,62;4000;0;4000;6;Ratih Shakila Usada S.Gz;P;02/07/1986;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;;;
1706;01/12/2018 06.14;01/12/2018 07.08;BIKE;Gg. Amanah,  Sungai Jawi;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,043270316;109,2960268;Unnamed Road,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,058424101;109,2769566;4,71;2000;0;2000;3;Mahmud Candrakanta Lazuardi S.Pt;L;13/12/1979;75;Atma Dasa Uwais;L;28/12/1985;MOTOR;TVS;;;
1281;30/11/2018 19.45;30/11/2018 20.33;FOOD;Warung Kopi Asiang, Jl. Merapi No.179, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0289836;109,3409274;Gg. Selamat Bersama No.28,  Sungai Bangkong;TENGAH;PONTIANAK KOTA;-0,035112275;109,3160243;4,85;6000;73000;79000;13;Oskar Hakim;L;16/03/1989;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;330;Warung Kopi Asiang;CAFE
1233;30/11/2018 12.31;30/11/2018 13.21;FOOD;Mato Pontianak, Jl. Putri Candramidi No.21a, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia;DARAT SEKIP;PONTIANAK KOTA;-0,0384471;"109.3272303 																															-0.03844709999999999";Gg. Hasanah No.65,  Sungai Jawi Dalam;SUNGAI BELIUNG;PONTIANAK BARAT;-0,019603371;109,3064305;5,12;6000;89000;95000;65;Wisnu Mandala;L;28/07/2001;92;Danu Januar;L;03/04/1977;MOTOR;Yamaha;48;Mato Pontianak;CAFE
1823;30/11/2018 11.22;30/11/2018 21.16;BIKE;Jl. Tritura No.29 A,  Dalam Bugis;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,024725675;109,3474522;Unnamed Road,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,067507912;109,2725311;11,59;6000;0;6000;66;Radika Niyaga Saptono;L;28/12/2002;75;Atma Dasa Uwais;L;28/12/1985;MOTOR;TVS;;;
1411;30/11/2018 11.13;30/11/2018 12.13;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582;109,361511;Jln. Komplek Mega Timur Blok C-D,  Mega Tim.;TANJUNG HILIR;PONTIANAK TIMUR;-0,02060094;109,3888085;5,32;6000;56500;62500;38;Cager Teguh Wijaya S.Pt;L;04/11/1975;102;Intan Nasyiah;P;23/04/1993;MOTOR;Kawasaki;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
1108;30/11/2018 10.49;30/11/2018 11.54;FOOD;Felice Cafe, Jl. Diponegoro No.187-193, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78243, Indonesia;MARIANA;PONTIANAK KOTA;-0,0295853;109,3390328;Gg. Bersama Ib No.44,  Sungai Jawi Dalam;DARAT SEKIP;PONTIANAK KOTA;-0,014293408;109,3102835;5,62;7000;59000;66000;65;Wisnu Mandala;L;28/07/2001;77;Lukman Ganep Januar M.Ak;L;26/07/1976;MOTOR;BMW;363;Felice Cafe;CAFE
1687;30/11/2018 10.13;30/11/2018 12.13;BIKE;Jl. Hasanuddin No.81,  Sungai Jawi Dalam;TANJUNG HILIR;PONTIANAK TIMUR;-0,017234459;109,3302318;Jl. Putri Dara Hitam No.28,  Sungai Jawi;TENGAH;PONTIANAK KOTA;-0,025591823;109,3228889;3,24;1000;0;1000;55;Ajimin Aditya Pangestu;L;22/04/2004;88;Jatmiko Waluyo S.Pd;L;23/11/1983;MOTOR;Kawasaki;;;
1609;30/11/2018 06.30;30/11/2018 12.54;BIKE;Gang Matan X No.402,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,010954251;109,2990294;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,065020895;109,2786233;8,43;4000;0;4000;19;Oman Prasasta;L;23/01/2004;104;Faizah Shania Usamah S.T.;P;19/10/1979;MOTOR;BMW;;;
1692;28/11/2018 16.13;28/11/2018 22.49;BIKE;Gg. Saptajaya No.22,  Sungai Bangkong;DARAT SEKIP;PONTIANAK KOTA;-0,032507927;109,3247109;Jl. Perdamaian,  Punggur Kecil;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,08071737;109,2979527;8,13;4000;0;4000;34;Darijan Kadir Waluyo;L;07/07/2005;103;Eka Tira Haryanti;P;21/11/1994;MOTOR;BMW;;;
1275;28/11/2018 10.29;28/11/2018 13.27;FOOD;De'Station, Jl. Setia Budi, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0329305;109,3414682;Gg. Mulya 4,  Siantan Tengah;BATU LAYANG;PONTIANAK UTARA;-0,008607156;109,3483633;4,81;6000;94500;100500;33;Kasusra Mandala;L;07/11/2000;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;17;De'Station;CAFE
1777;28/11/2018 06.22;28/11/2018 13.34;BIKE;Unnamed Road,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,060149859;109,282502;Jl. H. Haruna No.17,  Sungai Jawi Luar;SUNGAI BANGKONG;PONTIANAK KOTA;-0,014818089;109,3195109;8,51;4000;0;4000;74;Sabrina Widiastuti;P;28/11/2001;81;Manah Sirait;L;09/08/1991;MOTOR;BMW;;;
1384;27/11/2018 16.58;27/11/2018 22.20;SHOP;Alfamart Pontianak Mall, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0301863;109,3356331;Unnamed Road,  Batu Layang;TENGAH;PONTIANAK KOTA;0.017568299607938;109,3274676;7,39;10000;37000;47000;16;Lili Alika Purwanti;P;05/06/2001;89;Dirja Mansur;L;02/12/1987;MOTOR;Suzuki;421;Alfamart Pontianak Mall;TOKO/SWALAYAN
1835;27/11/2018 14.51;27/11/2018 16.21;BIKE;Jl. Karya,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,049281883;109,2891981;Gg. Bersama 2 No.34,  Sungai Jawi Dalam;PAL LIMA;PONTIANAK BARAT;-0,019913164;109,3115404;6,1;3000;0;3000;53;Nova Hasanah;P;18/07/1987;104;Faizah Shania Usamah S.T.;P;19/10/1979;MOTOR;BMW;;;
1397;27/11/2018 13.25;27/11/2018 17.28;SHOP;Alfamart Tabrani Ahmad, Jl Tabrani Ahmad;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,0209993;109,2978401;Jl. Rahadi Usman No.4,  Tengah;BANJAR SERASAN;PONTIANAK TIMUR;-0,021947407;109,3402665;6,72;9000;77000;86000;11;Anita Mardhiyah;P;13/03/2002;93;Mahesa Tarihoran S.Farm;L;26/12/1984;MOTOR;TVS;422;Alfamart Tabrani Ahmad;TOKO/SWALAYAN
1872;26/11/2018 22.37;27/11/2018 05.41;BIKE;Jl. Berdikari,  Pal Lima;AKCAYA;PONTIANAK SELATAN;-0,029320224;109,2787114;Jl. Purnama II,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,07095075;109,3157179;8,19;4000;0;4000;68;Wahyu Simanjuntak;L;01/07/2000;88;Jatmiko Waluyo S.Pd;L;23/11/1983;MOTOR;Kawasaki;;;
1614;26/11/2018 21.40;27/11/2018 02.28;BIKE;Unnamed Road,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,074606034;109,2870239;Gg. Rawasari 1A No.43,  Sungai Bangkong;MARIANA;PONTIANAK KOTA;-0,045558258;109,3205522;6,93;3500;0;3500;50;Faizah Widiastuti;P;08/04/1995;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;;;
1792;26/11/2018 14.48;26/11/2018 17.38;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,072894349;109,2865187;Jalan Harapan Baru,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,065822471;109,314573;5,22;2500;0;2500;57;Salsabila Mayasari S.T.;P;11/11/1982;91;Margana Pratama;L;24/12/1995;MOTOR;Honda;;;
1968;26/11/2018 09.38;26/11/2018 13.17;CAR;Komplek Villa Mandiri Permai,  Jl. 28 Oktober Gang Bima Sakti 3;BATU LAYANG;PONTIANAK UTARA;-0,011418998;109,3583112;Jl. Khw. Hasyim No.49 A,  Sungai Bangkong;TENGAH;PONTIANAK KOTA;-0,0266938;109,3237018;6,21;10800;0;10800;39;Ellis Ella Usada S.H.;P;27/02/1992;109;Maimunah Pudjiastuti;P;05/02/1988;MOBIL;Honda;;;
1597;26/11/2018 07.59;26/11/2018 16.14;BIKE;Gg.Triputri,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;0.00043646783701805;109,3091434;Jl. Ampera Raya No.2,  Durian;TANJUNG HILIR;PONTIANAK TIMUR;-0,041559643;109,3854468;11,68;6000;0;6000;67;Dian Aryani;P;02/05/1994;89;Dirja Mansur;L;02/12/1987;MOTOR;Suzuki;;;
1771;25/11/2018 16.35;25/11/2018 18.30;BIKE;Jl. Tabrani Ahmad No.75,  Sungai Jawi Dalam;PAL LIMA;PONTIANAK BARAT;-0,017761504;109,3090833;Jl. Berkat Usaha,  Komplek Anugrah Lestari 1;PAL LIMA;PONTIANAK BARAT;-0,013095446;109,2758809;5,73;2500;0;2500;36;Harjasa Lazuardi;L;09/03/1990;92;Danu Januar;L;03/04/1977;MOTOR;Yamaha;;;
1918;25/11/2018 15.26;25/11/2018 21.12;CAR;Jl. Selat Panjang 2,  Siantan Hulu;SIANTAN TENGAH;PONTIANAK UTARA;-0,004745999;109,3740753;Jl. Parit Demang Dalam,  Parit Tokaya;AKCAYA;PONTIANAK SELATAN;-0,070291972;109,323512;11,2;21600;0;21600;62;Melinda Namaga S.Pt;P;12/04/1977;109;Maimunah Pudjiastuti;P;05/02/1988;MOBIL;Honda;;;
1730;25/11/2018 13.17;25/11/2018 16.05;BIKE;Jl. Tani No.21,  Tj. Hulu;DALAM BUGIS;PONTIANAK TIMUR;-0,030540734;109,3745308;Gg. Tegal Rejo I No.21,  Sungai Jawi;PAL LIMA;PONTIANAK BARAT;-0,032306809;109,312166;8,94;4500;0;4500;25;Karimah Keisha Suryatmi;P;16/01/1987;106;Yunita Laras Pratiwi;P;17/02/1999;MOTOR;TVS;;;
1900;25/11/2018 12.56;25/11/2018 20.00;CAR;Jl. Parit Nanas,  Siantan Hulu;SUNGAI JAWI;PONTIANAK KOTA;-0,001300044;109,3673272;Gg. Harapan Jaya No.18,  Sungai Bangkong;TENGAH;PONTIANAK KOTA;-0,032649178;109,3205893;8,26;15600;0;15600;48;Satya Sihombing M.M.;L;29/10/2005;98;Imam Abyasa Maheswara;L;19/08/1981;MOBIL;Audi;;;
1952;25/11/2018 10.43;25/11/2018 16.01;CAR;Jl. Gaya Baru Gg. D.Bintara No.7,  Tambelan Sampit;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,028323793;109,3487635;Jl. Petani,  Sungai Jawi;SUNGAI BANGKONG;PONTIANAK KOTA;-0,042446494;109,2995566;7,69;14400;0;14400;56;Galur Hidayat;L;22/09/1984;99;Joko Situmorang;L;20/12/1982;MOBIL;BMW;;;
1860;24/11/2018 21.55;25/11/2018 01.05;BIKE;Jl. Perintis,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,075696139;109,288868;Gg. Pak Majid I No.8b,  Sungai Bangkong;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,047213039;109,3058626;5,69;2500;0;2500;32;Janet Nuraini;P;26/06/1987;76;Paiman Wacana S.Kom;L;07/12/1992;MOTOR;TVS;;;
1799;24/11/2018 21.27;25/11/2018 05.47;BIKE;Unnamed Road,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;0.0021682843078205;109,293248;Jl. Sultan Hamid II,  Tj. Hulu;BANJAR SERASAN;PONTIANAK TIMUR;-0,020655351;109,361966;10,05;5000;0;5000;5;Banawi Hidayat;L;20/04/2001;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;;;
1419;24/11/2018 20.46;24/11/2018 23.23;SHOP;Alfamart Siantan Hulu, Jl 28 Oktober;SIANTAN HULU;PONTIANAK UTARA;-0,008582;109,361511;Unnamed Road,  Siantan Hulu;SIANTAN HULU;PONTIANAK UTARA;-0,008137807;109,3718072;3,15;3000;95500;98500;44;Satya Budiman;L;23/12/1987;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;426;Alfamart Siantan Hulu;TOKO/SWALAYAN
2031;24/11/2018 11.54;24/11/2018 17.24;CAR;Jl. Dharma Putra No.59,  Siantan Hilir;SIANTAN HULU;PONTIANAK UTARA;-0,00466759;109,3444701;Jl. Karya,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,045512193;109,2831614;10,19;20400;0;20400;1;Marsito Winarno;L;04/01/1997;96;Bakda Gunawan;L;26/05/1995;MOBIL;KIA;;;
1902;24/11/2018 11.21;24/11/2018 19.21;CAR;Unnamed Road,  Batu Layang;PAL LIMA;PONTIANAK BARAT;0.020465367666713;109,3120735;Jl. Raya Sungai Kakap No.18,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,049754161;109,2772919;10,71;20400;0;20400;57;Salsabila Mayasari S.T.;P;11/11/1982;96;Bakda Gunawan;L;26/05/1995;MOBIL;KIA;;;
1424;23/11/2018 22.35;24/11/2018 00.23;SHOP;Alfamart Pontianak Mall, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0301863;109,3356331;Gg. Saptamarga V No.19,  Kel. Sei Beliung;SUNGAI BANGKONG;PONTIANAK KOTA;-0,01018214;109,2886839;7,67;10000;42500;52500;41;Yance Riyanti;P;25/08/2000;102;Intan Nasyiah;P;23/04/1993;MOTOR;Kawasaki;421;Alfamart Pontianak Mall;TOKO/SWALAYAN
1875;23/11/2018 10.46;23/11/2018 13.01;BIKE;Gg. Bersama 2 No.55,  Sungai Jawi Dalam;PAL LIMA;PONTIANAK BARAT;-0,017933941;109,3108192;Jalan Semandang 3 No.94,  Durian;DALAM BUGIS;PONTIANAK TIMUR;-0,035580741;109,3783608;9,76;5000;0;5000;40;Yulia Yulianti;P;22/03/1997;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;;;
1258;23/11/2018 08.59;23/11/2018 12.36;FOOD;Guulak, Jl. Veteran No.4, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,0438829;109,3436378;Gg. Sukabangun No.79B,  Sungai Bangkong;DARAT SEKIP;PONTIANAK KOTA;-0,029904175;109,3158988;5,45;7000;64500;71500;12;Edi Tarihoran;L;27/12/2002;101;Kartika Winarsih S.Ked;P;02/04/1986;MOTOR;Honda;361;Guulak;CAFE
1758;23/11/2018 08.48;23/11/2018 14.26;BIKE;Gang Gotong Royong 1,  Sungai Jawi Luar;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,005215585;109,3137984;Unnamed Road,  Punggur Kecil;BANSIR LAUT;PONTIANAK TENGGARA;-0,106390301;109,2959073;13,42;7000;0;7000;71;Lanjar Gunarto;L;26/03/2002;77;Lukman Ganep Januar M.Ak;L;26/07/1976;MOTOR;BMW;;;
1618;22/11/2018 14.53;22/11/2018 15.24;BIKE;Jl. Wolter Monginsidi No.74,  Darat Sekip;MARIANA;PONTIANAK KOTA;-0,028706253;109,3368456;Jl. Jenderal Ahmad Yani No.1,  Akcaya;PAL LIMA;PONTIANAK BARAT;-0,036517268;109,3327261;2,98;1000;0;1000;73;Ihsan Harjasa Prabowo;L;02/01/1992;106;Yunita Laras Pratiwi;P;17/02/1999;MOTOR;TVS;;;
1925;22/11/2018 11.59;22/11/2018 14.09;CAR;Jl. Parit Pangeran No.81,  Siantan Hulu;SIANTAN TENGAH;PONTIANAK UTARA;-0,003185939;109,3561273;Jl. Sultan Hamid II,  Tj. Hulu;TANJUNG HILIR;PONTIANAK TIMUR;-0,020512674;109,3621305;4,04;6000;0;6000;4;Karsana Caturangga Budiman S.Pt;L;17/01/1985;107;Gasti Nadia Pratiwi S.Gz;P;01/09/1992;MOBIL;Volvo;;;
1175;22/11/2018 11.47;22/11/2018 13.11;FOOD;SUMOsmokers, Jl. Siam No.14, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,029322;109,343623;Gg. Mursid,  Siantan Tengah;TENGAH;PONTIANAK KOTA;0.0063648633858139;109,3498437;6,03;8000;59500;67500;41;Yance Riyanti;P;25/08/2000;87;Artanto Eman Wacana S.I.Kom;L;25/05/1983;MOTOR;Honda;36;SUMOsmokers;CAFE
1678;21/11/2018 21.15;22/11/2018 00.15;BIKE;Jl. HM Suwignyo No.8b,  Sungai Jawi;AKCAYA;PONTIANAK SELATAN;-0,033646609;109,3161436;Jl. Parit Leban,  Punggur Kecil;BANSIR LAUT;PONTIANAK TENGGARA;-0,102738384;109,28905;10,25;5000;0;5000;24;Mursita Damanik;L;28/03/1985;106;Yunita Laras Pratiwi;P;17/02/1999;MOTOR;TVS;;;
1124;21/11/2018 19.58;22/11/2018 06.02;FOOD;Batagor & Siomay Melvin, Gg. Purnama Lestari, Kota Baru, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78115, Indonesia;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,0601348;109,3222423;Unnamed Road,  Pontianak;SIANTAN TENGAH;PONTIANAK UTARA;0.032855428142794;109,3667838;13,46;19000;85500;104500;1;Marsito Winarno;L;04/01/1997;81;Manah Sirait;L;09/08/1991;MOTOR;BMW;58;Batagor & Siomay Melvin;RESTAURANT
1588;21/11/2018 16.21;21/11/2018 20.26;BIKE;Jl. Ya' M. Sabran No.96,  Tj. Hulu;DALAM BUGIS;PONTIANAK TIMUR;-0,026348896;109,3700966;Jl. Jendral Urip No.2,  Tengah;SUNGAI JAWI;PONTIANAK KOTA;-0,024628192;109,334754;5,93;2500;0;2500;16;Lili Alika Purwanti;P;05/06/2001;79;Jabal Prasetya S.Psi;L;18/08/1987;MOTOR;BMW;;;
1984;21/11/2018 15.39;21/11/2018 19.33;CAR;Gg. Sepakat 6 No.9,  Sungai Jawi;MARIANA;PONTIANAK KOTA;-0,034745218;109,3090674;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,062443109;109,2794952;6,51;12000;0;12000;6;Ratih Shakila Usada S.Gz;P;02/07/1986;97;Waluyo Setiawan;L;27/07/1978;MOBIL;Mitsubishi;;;
1729;21/11/2018 07.16;21/11/2018 09.08;BIKE;Jl. Tanjung Pura No.81,  Benua Melayu Darat;SIANTAN HULU;PONTIANAK UTARA;-0,028909748;109,3436018;Jl. Parit H. Husin II,  Bangka Belitung Darat;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,09189058;109,341749;9,01;4500;0;4500;4;Karsana Caturangga Budiman S.Pt;L;17/01/1985;83;Gaiman Hidayat S.Kom;L;17/11/1975;MOTOR;Honda;;;
1714;20/11/2018 22.59;21/11/2018 01.19;BIKE;1,  Jl. K.H. Khotib Parwasal Dalam Garden Mas;BATU LAYANG;PONTIANAK UTARA;-0,005261763;109,3491309;Unnamed Road,  Batu Layang;BATU LAYANG;PONTIANAK UTARA;-0,001785862;109,3193124;5,34;2500;0;2500;44;Satya Budiman;L;23/12/1987;92;Danu Januar;L;03/04/1977;MOTOR;Yamaha;;;
1906;20/11/2018 13.21;20/11/2018 17.01;CAR;Unnamed Road,  Pal IX;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,061155219;109,2790972;Jl. Perdana No.168,  Bansir Laut;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,068819315;109,3354597;8,32;15600;0;15600;56;Galur Hidayat;L;22/09/1984;107;Gasti Nadia Pratiwi S.Gz;P;01/09/1992;MOBIL;Volvo;;;
